time,formattedTime,formattedAxisTime,value,hasData,formattedValue
1514246400,Dec 26, 2017,Dec 26, 2017,[60],[true],[60]
1514332800,Dec 27, 2017,Dec 27, 2017,[100],[true],[100]
1514419200,Dec 28, 2017,Dec 28, 2017,[100],[true],[100]
1514505600,Dec 29, 2017,Dec 29, 2017,[51],[true],[51]
1514592000,Dec 30, 2017,Dec 30, 2017,[0],[false],[0]
1514678400,Dec 31, 2017,Dec 31, 2017,[61],[true],[61]
